Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2025-05-11,Jaggi,2022,https://boxd.it/9FciNl,4,,a tragic tale of male abuse in india and how people are fucked up beyond anything,,2025-05-11
2025-05-11,Shiva Baby,2020,https://boxd.it/9FdV2l,3.5,,nosy relatives ugh,,2025-05-11
2025-05-12,Chungking Express,1994,https://boxd.it/9Fyk0J,5,,"sometimes, you think if memories could be stored in cans like canned pineapples, would it mean that they would have an expiry date too?
if my memory of watching this movie was such, i wouldn't want it to have one because this one is meant to be cherished and watched again and again, the visuals, the cinematography and the colors among the backdrop of California Dreamin' and neon signs make this a treat for your eyes and also makes you ponder how stupidly in love these characters are, making you feel the same with them.
a visual poetic masterpiece.
",,2025-05-11
2025-05-12,Heretic,2024,https://boxd.it/9FWQGF,3.5,,the best part of this movie was him talking about JAR JAR BINKS as JESUS,,2025-05-12
2025-05-13,Men in Black,1997,https://boxd.it/9G818r,4,Yes,who tf names their cat ORION,,2025-05-12
2025-05-13,Men in Black II,2002,https://boxd.it/9GanEN,3,Yes,"FRANK THE TALKING VODAFONE KUTTA
is what i said when i watched this as a kid",,2025-05-12
2025-05-13,Men in Black 3,2012,https://boxd.it/9Gc5gH,3.5,Yes,"not as good as the first one, better than the second one but it somehow just works and is very FUN",,2025-05-13
2025-05-13,Men in Black: International,2019,https://boxd.it/9GsmP7,1.5,,"nah, this was just bad, why did they even make this film, there was NO NEED",,2025-05-13
2025-05-13,Flow,2024,https://boxd.it/9Guc6l,4.5,,"it's about balance, it's about how we are not alone in this, one lives on and another pays the price for it, there's nothing inherently bad in this it's just how life works and must I say is the ""flow"" of life, the cat survived because it wished to, and it helped all its friends.
finally, they came to realize that their life, meant the passage of the whale to the heavens like we can see in the post credits, they understood that and lived on.","cat, cartoon, animated, flow, primevideo, oscars",2025-05-13
2025-05-14,My Mother's Girlfriend,2021,https://boxd.it/9GDRbz,3.5,,i think we all can spare 15 minutes to watch this amazing one :),,2025-05-13
2025-05-14,Aftersun,2022,https://boxd.it/9GZlGz,5,,"this is that type of a movie that gets stuck in your head for atleast a day, you keep thinking back on all the interactions Sophie and Calum had, and how Calum is a representation of a broken person who despite all his flaws tries to keep his daughter Sophie happy.
in the scenes where we can see how lost Calum is in the world, it is quite clear that he does what he does just to spend his best moments with Sophie.
Sophie captures everything and goes on to relive and cherish the last memories she had with her dad and she grapples with the reality that he is gone forever.
this was beautiful. i loved this movie.",,2025-05-14
2025-05-15,Grand Theft Hamlet,2024,https://boxd.it/9H4msD,3,,this was actually fun to watch,,2025-05-14
2025-05-15,Eraserhead,1977,https://boxd.it/9HwaBJ,4,,i wouldn't have slept if i watched it at night,,2025-05-15
2025-05-16,Attack on Titan The Final Chapters: Special 1,2023,https://boxd.it/9HCm7N,5,Yes,"one of the greatest stories ever told, had me at the edge of my seat when I was watching it for the first time and when i rewatch it also it's no different.
i love attack on titan.",,2025-05-15
2025-05-16,Attack on Titan The Final Chapters: Special 2,2023,https://boxd.it/9HCyD7,5,Yes,"a satisfactory conclusion to a saga of hope and resilience, never did i think when i first watched attack on titan in 2018 that this series would end up being so high on all my lists.
this is one of those where you can see the beauty of storytelling at its peak.
the final battle, how zeke helps them, the death of eren, how eren gets confronted by armin in the end and finally his confession. these are not just mere scenes, they are works of art crafted over the years and giving us a proper closure to all the deaths we've seen of our favourites and honouring them. they are not just characters, they are a representation of humanity and attack on titan is a mirror of all the human attributes that have led us to destruction.
in the end, we understand what eren was going through, he can finally die and let everyone live on his behalf.
a story of hope, resilience and humanity ends with the power of the monsters haunting them taken away, he asks everyone to live on.

""<i>SHINZO</i> <i>WO</i> <i>SASAGEYO</i>""",,2025-05-15
2025-05-16,Wolfs,2024,https://boxd.it/9HISsv,3,,"if you don't think banter can carry an entire film, think again.",,2025-05-16
2025-05-16,Ocean's Eleven,2001,https://boxd.it/9HYVg5,4,,"yeah no shit, this is just an absolutely fire heist movie",,2025-05-16
2025-05-17,Ocean's Twelve,2004,https://boxd.it/9I523f,3,,"Toulour: *speaks*
Ocean: ""He's french""
*visible disgust engulfs the characters and the audience*","oceanseleven, oceanstwelve, thriller, robbery, artwork, egg",2025-05-16
2025-05-17,Ocean's Thirteen,2007,https://boxd.it/9I8bVh,3.5,,clooney-pitt watching oprah and crying has to be PEAK cinema right here,,2025-05-16
2025-05-17,Ocean's Eight,2018,https://boxd.it/9IaxdZ,2.5,,was pretty fun though not gonna lie,,2025-05-16
2025-05-17,Ted,2012,https://boxd.it/9Iwr9h,3,,jefferey winger has perfected the art of being a creep!!,,2025-05-17
2025-05-17,Ted 2,2015,https://boxd.it/9Iy1e5,3,,"honestly, mark wahlberg covered in sperm gave this one an additional star",,2025-05-17
2025-05-18,Perfect Days,2023,https://boxd.it/9ILKHx,5,,"hirayama-san is just straight up awesome, i loved this movie so much.
mostly because i see myself in him, enjoying the nitty-gritty in life even when nothing is in your favor, that is exactly who i want to be.
to be so emotionally attached to the world yet to be unsatisfied with everything and how it goes on is just foolishness that i am myself engulfed in.
having fun in the mundane daily tasks, hirayama-san loves his music (i do infact want his playlist haha), finds happiness in hanging out with her niece and is emotional when he meets a person who he has lost touch with (his sister) he is what it means to be human in every aspect but even when everyone is so ""aspirational"", he seeks solace on his own in society and is satisfied and most importantly happy.",,2025-05-17
2025-05-18,Sinners,2025,https://boxd.it/9JeXn9,4.5,,"a horror movie where there is world-building and when people die there's a depth to it? if you told me this before I watched sinners, i would've just said that you are capping.
but i kid you not, this movie is absolutely worth all the hype, the drama, the horror, how it explores the american blues music and the people who gave their entire lives to it just like sammy.
i was researching john-lee hooker and billie holiday among the likes of blues musicians and this story too suffers the same fate as them, as they dealt with the devil and met their end being engulfed by the horrors of their own art.",,2025-05-18
2025-05-22,Hiroshima Mon Amour,1959,https://boxd.it/9L8mUV,4,,"an actual horror film ngl, its just that the horror is the one caused by trauma induced from horrible warcrimes, death of humans and humanity.",,2025-05-21
2025-05-24,Shin Godzilla,2016,https://boxd.it/9MItUT,3.5,,the power of friendship and will power vs a nuclear lizard,,2025-05-24
2025-05-24,Pacific Rim,2013,https://boxd.it/9MKQIP,3.5,,"ykw this is absolute FIRE, as good as i remember it when i was a kid, banger kaiju movie and even more banger mech movie, would have appreciated a little more shinji-fication of rayleigh but we make do with what we have",,2025-05-24
2025-05-24,Pacific Rim: Uprising,2018,https://boxd.it/9MM5S3,1,,"artless, souless, with no emotion, blatant piece of corporate hollywood crap",,2025-05-24
2025-05-25,Cloverfield,2008,https://boxd.it/9Nuz3d,3.5,,"as a kaiju film, this has more components of horror than kaiju actually, the horror of being stuck in the middle of something you dont know anything about and your judgement being clouded because of it, i really liked this one tbh, found footage films always have felt a little more scary than normal horror films and this shows why",,2025-05-25
2025-05-26,Kong: Skull Island,2017,https://boxd.it/9ObW7j,3.5,,"ykw, loki in poison gas, slashing a group of weird small pterodactyls might just be some of the greatest pieces of cinema ever
also, this is just a vietnam movie, classic usa fortunate son ahh ",,2025-05-26
2025-05-26,Godzilla,2014,https://boxd.it/9OfqxH,3.5,,"legendary has a knack for making good kaiju movies with okayish stories and absolutely fire fighting scenes, i hope they never make a certain movie which is a sequel to a certain blockbuster which was released the year before this (pacific rim uprising flashbacks)",,2025-05-26
2025-05-26,Godzilla: King of the Monsters,2019,https://boxd.it/9OhBu9,4,,THERMONUCLEAR GOJIRA BLAST I REPEAT THERMONUCLEAR GOJIRA BLAST,,2025-05-26
2025-05-27,Godzilla vs. Kong,2021,https://boxd.it/9Onegl,3,,"big monke vs nuclear lizard 
special appearance-: shitty human quest for power",,2025-05-26
2025-05-27,Godzilla × Kong: The New Empire,2024,https://boxd.it/9Os7Lh,3,,"pink godzilla is epic imo its awesome
",,2025-05-26
